text,label
the work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them strange occurrences build in the mind of the viewer and take on extreme urgency,pos
"it pulls the rug out from under you , just when you 're ready to hate one character , or really sympathize with another character , something happens to send you off in different direction",pos
"sam jones became a very lucky filmmaker the day wilco got dropped from their record label , proving that one man 's ruin may be another 's fortune",pos
"laced with liberal doses of dark humor , gorgeous exterior photography , and a stable full of solid performances , no such thing is a fascinating little tale",pos
"hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep school quality that feels dusty and leatherbound",neg
"pryor lite , with half the demons , half the daring , much less talent , many fewer laughs",neg
the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers,pos
"at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio 's career shines like a lonely beacon",pos
"this is a throwaway , junk food movie whose rap soundtrack was better tended to than the film itself",neg
it 's exactly what you 'd expect,neg
cho 's latest comic set is n't as sharp or as fresh as i'm the one that i want but it 's still damn funny stuff,pos
"sharp , lively , funny and ultimately sobering film",pos
"alain choquart 's camera barely stops moving , portraying both the turmoil of the time and giving conduct a perpetual sense of urgency , which , for a film that takes nearly three hours to unspool , is both funny and irritating",pos
"hip hop has a history , and it 's a metaphor for this love story",pos
"personal velocity has a no frills docu dogma plainness , yet miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire she boxes these women 's souls right open for us",pos
becomes a bit of a mishmash a tearjerker that does n't and a thriller that wo n't,neg
there has to be a few advantages to never growing old like being able to hit on a 15 year old when you 're over 100,pos
"with elements cribbed from lang 's metropolis , welles' kane , and eisenstein 's potemkin , the true wonder of rintar 's metropolis is the number of lasting images all its own",pos
"certainly an entertaining ride , despite many talky , slow scenes but something seems to be missing a sense of real magic , perhaps",pos
you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report,pos
"this is human comedy at its most amusing , interesting and confirming",pos
every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable something like scrubbing the toilet or emptying rat traps or doing last year 's taxes with your ex wife,neg
"this misty eyed southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear drenched quicksand",neg
it would work much better as a one hour tv documentary,neg
"this pathetic junk is barely an hour long nevertheless , it still seems endless",neg
this is more a case of 'sacre bleu ! ' than 'magnifique',neg
harks back to a time when movies had more to do with imagination than market research,pos
